altitut,pendent,orientacio,t_max,u,v,specific_humidity,relative_humidity,coberta_sol,fire
241.83999633789065,21.62560272216797,14.050895690917969,292.32275390625,4.514571666717529,-3.697480201721192,0.0037678696680814,27.811264038085938,5.0,1
212.0500030517578,34.74367141723633,308.2275695800781,302.02880859375,0.070466049015522,0.1393183320760727,0.0101918391883373,43.03419494628906,6.0,1
870.8699951171875,31.217409133911133,96.6169662475586,286.42529296875,0.3679321706295013,-2.0561797618865967,0.0027936461847275,40.73614501953125,5.0,1
288.8099975585937,28.275409698486328,163.31686401367188,290.048095703125,7.05820894241333,-7.391006946563721,0.0047569051384925,39.1094970703125,5.0,1
67.97000122070312,18.1723861694336,146.64073181152344,288.040771484375,3.171211004257202,2.498004913330078,0.0055685341358184,60.95724487304688,4.0,1
171.13999938964844,12.204506874084473,235.42222595214844,294.521484375,-3.138983964920044,3.487343072891236,0.0118511244654655,78.98771667480469,2.0,1
252.7400054931641,13.190752983093262,26.50121688842773,299.640380859375,1.7361611127853394,-0.0630478635430336,0.0029155032243579,13.515043258666992,1.0,1
189.1300048828125,6.072181701660156,175.73231506347656,299.62109375,1.1610957384109497,1.6408759355545044,0.0097710341215133,46.47364807128906,1.0,1
818.22998046875,31.10726928710937,65.14078521728516,306.9140625,0.4208599030971527,0.5473492741584778,0.008033525198698,29.259750366210938,5.0,1
1008.280029296875,27.53326416015625,354.8089599609375,303.861328125,0.0953065976500511,0.5877749919891357,0.0084944628179073,41.65977478027344,2.0,1
363.6000061035156,29.228445053100582,326.16082763671875,298.176513671875,0.681506872177124,3.1677494049072266,0.0089621469378471,45.6361198425293,2.0,1
617.6400146484375,4.674888610839844,123.94863891601562,297.488525390625,-1.2469549179077148,1.4749377965927124,0.0117345303297042,63.38091659545898,6.0,1
89.95999908447266,22.92681884765625,88.15966033935547,302.22705078125,4.435612678527832,3.5193090438842773,0.0074253561906516,30.29216194152832,5.0,1
27.209999084472656,2.074276924133301,120.10456085205078,299.388427734375,5.284556865692139,-3.444197416305542,0.0051301796920597,22.037813186645508,8.0,1
272.8099975585937,16.25339698791504,150.5698699951172,297.957275390625,0.7061322331428528,3.261018753051758,0.009100716561079,47.27776718139648,5.0,1
777.6199951171875,1.9834049940109253,141.4495391845703,303.539794921875,-0.1438949257135391,1.649960994720459,0.013111125677824,51.79763412475586,5.0,1
400.9200134277344,21.1283016204834,108.1302719116211,301.53369140625,-0.6435604095458984,0.0084742410108447,0.0089473500847816,38.16218566894531,5.0,1
278.04998779296875,16.94150733947754,264.4111633300781,297.007568359375,1.0596660375595093,0.0908767208456993,0.0032010828144848,19.58480453491211,2.0,1
385.6099853515625,15.482897758483888,90.275634765625,296.001220703125,3.342612266540528,-1.6570404767990112,0.0042788721621036,25.96630859375,2.0,1
1969.22998046875,40.17377853393555,193.7259521484375,283.9365234375,-0.0844262242317199,-1.4841707944869995,0.002844636561349,63.34944534301758,5.0,1
649.8200073242188,11.005852699279783,23.269500732421875,302.109375,-0.446615070104599,2.0060513019561768,0.012127861380577,52.305419921875,4.0,1
491.760009765625,6.42442798614502,359.0252685546875,305.620361328125,-0.7937512397766113,1.257168173789978,0.008565530180931,28.97015380859375,1.0,1
321.45001220703125,19.909677505493164,255.9380798339844,304.013671875,2.1781108379364014,2.254493236541748,0.0072837732732295,26.922836303710938,2.0,1
413.3900146484375,24.10116195678711,47.89931488037109,281.041259765625,6.639667510986328,-5.327192306518555,0.0021239493507891,33.49092102050781,5.0,1
443.5499877929688,25.97490692138672,127.87161254882812,304.580322265625,-0.0478024967014789,0.7488760948181152,0.0090329237282276,34.791015625,2.0,1
255.82000732421875,2.941548109054565,45.3938102722168,306.8291015625,-1.7960472106933594,1.6300054788589478,0.0057164430618286,19.252012252807617,1.0,1
334.9599914550781,23.40517234802246,247.9138336181641,290.626953125,5.114628791809082,-4.401334762573242,0.0016603141557425,19.29696655273437,1.0,1
243.3600006103516,20.50805282592773,198.48336791992188,291.4560546875,-6.510765075683594,-4.023799896240234,0.006495289504528,54.87368774414063,5.0,1
0.0299999993294477,0.1460758447647094,168.6900634765625,287.114990234375,2.654196262359619,-14.353160858154297,0.0037453607656061,40.06744384765625,9.0,1
385.2200012207031,26.876991271972656,321.247314453125,290.40673828125,6.541747570037842,-4.0498785972595215,0.0044595710933208,41.32221984863281,2.0,1
1336.8199462890625,21.18971824645996,226.70675659179688,305.80615234375,0.763240396976471,0.328462690114975,0.006628144532442,30.258087158203125,5.0,1
310.3500061035156,11.0055570602417,85.97062683105469,297.769287109375,-1.89896297454834,2.472151041030884,0.0031731468625366,17.48454475402832,5.0,1
89.47000122070312,1.3836275339126587,196.4329833984375,305.808349609375,1.120014786720276,0.9723063111305236,0.0074189081788063,23.929718017578125,1.0,1
135.6199951171875,14.423832893371582,179.07176208496094,305.26025390625,0.481950044631958,1.5914560556411743,0.010863222181797,34.46110534667969,5.0,1
478.5,28.818622589111328,5.475639343261719,300.449462890625,0.800501823425293,0.2421373277902603,0.0055042058229446,24.585128784179688,4.0,1
263.0799865722656,12.570011138916016,247.89254760742188,292.802734375,4.048229694366455,-2.2783074378967285,0.0039606243371963,28.743209838867188,5.0,1
26.559999465942383,1.560478448867798,31.74531555175781,299.646240234375,4.032163619995117,6.255142688751221,0.0085406154394149,41.686309814453125,1.0,1
102.18000030517578,24.79111862182617,329.2241516113281,290.17138671875,4.483578205108643,-2.8873369693756104,0.0052523612976074,53.67608642578125,5.0,1
293.1000061035156,2.6818034648895264,10.86945343017578,298.23388671875,-1.1538571119308472,0.3540445268154144,0.0071491785347461,36.78857421875,5.0,1
933.0399780273438,22.2227840423584,1.8934326171875,297.240478515625,0.1117902174592018,0.53580242395401,0.0060114525258541,39.41069030761719,2.0,1
349.0599975585937,2.124021530151367,138.82766723632812,292.23095703125,-0.9606022238731384,1.4651827812194824,0.0085856653749942,62.94377136230469,5.0,1
288.8599853515625,25.659818649291992,218.7328338623047,296.975341796875,5.812765598297119,-7.394576549530029,0.0060859695076942,34.219818115234375,5.0,1
392.9400024414063,4.757081031799316,51.913028717041016,291.42431640625,1.0246810913085938,-0.8764212131500244,0.0078629963099956,61.72976303100586,5.0,1
1903.47998046875,29.916223526000977,241.5158843994141,289.864013671875,0.1141267344355583,0.5417798161506653,0.0024100658483803,30.5711669921875,5.0,1
1608.4100341796875,25.623985290527344,188.1104431152344,290.803466796875,0.2897829711437225,-0.6180899143218994,0.0012309248559176,17.833526611328125,5.0,1
1517.02001953125,33.24097442626953,211.42874145507807,282.924072265625,-0.0085405809804797,0.2093342393636703,0.0019112289883196,47.75410461425781,6.0,1
290.4200134277344,21.290170669555664,87.29122924804688,304.6376953125,-2.3118841648101807,1.6035090684890747,0.0100154131650924,39.77227783203125,5.0,1
169.91000366210938,12.990640640258787,158.06787109375,305.970947265625,1.1126092672348022,1.895858645439148,0.0117261074483394,35.67448425292969,4.0,1
393.8200073242188,0.7654346227645874,229.5548553466797,285.9931640625,0.8427560925483704,-2.1184401512146,0.0017780939815565,30.79876708984375,7.0,1
228.9499969482422,8.110479354858398,68.49118041992188,304.119873046875,-0.2161204069852829,1.5874923467636108,0.0118261277675628,42.5023193359375,5.0,1
85.66999816894531,8.150922775268555,106.4948959350586,289.85986328125,1.4812902212142944,7.471394062042236,0.007850058376789,66.99432373046875,5.0,1
266.6700134277344,16.186452865600586,227.8389587402344,303.5556640625,0.8621690273284912,1.2297040224075315,0.0119860097765922,42.4522705078125,5.0,1
165.22000122070312,14.915688514709473,104.47531127929688,303.843505859375,1.2154309749603271,1.9868723154067995,0.0099518820643424,39.80046081542969,2.0,1
257.7300109863281,3.047439813613892,340.71337890625,306.1142578125,0.164290115237236,0.5916129350662231,0.0094442144036293,29.339340209960938,1.0,1
249.4600067138672,16.48433494567871,1.3554229736328125,299.164306640625,-3.2330150604248047,-0.158375397324562,0.0104785189032554,53.14990615844727,5.0,1
291.260009765625,5.045117378234863,139.28720092773438,303.8203125,-0.0851398706436157,1.0470715761184692,0.0076954737305641,29.47830009460449,1.0,1
472.239990234375,3.495954751968384,100.85021209716795,292.2353515625,1.7998920679092407,1.6203964948654177,0.0041687786579132,44.68538284301758,5.0,1
617.5599975585938,5.667992115020752,352.958740234375,305.260498046875,0.0268015172332525,0.8546053767204285,0.0059881322085857,22.330278396606445,8.0,1
